QDGC,richness,QDGC_lon,QDGC_lat
E151S33AB,10,151.375,-33.125
E151S33AC,9,151.125,-33.375
E151S33AD,11,151.375,-33.375
E151S33BA,9,151.625,-33.125
E151S33BC,5,151.625,-33.375
E151S33CA,12,151.125,-33.625
E151S33CB,11,151.375,-33.625
E151S33CC,12,151.125,-33.875
E151S33CD,12,151.375,-33.875
E151S34AA,12,151.125,-34.125
E152S24CA,3,152.125,-24.625
E152S24CC,2,152.125,-24.875
E152S24CD,3,152.375,-24.875
E152S25AA,1,152.125,-25.125
E152S25AB,4,152.375,-25.125
E152S25BA,6,152.625,-25.125
E152S25BC,2,152.625,-25.375
E152S25BD,1,152.875,-25.375
E152S25CA,2,152.125,-25.625
E152S25DB,2,152.875,-25.625
E152S25DC,1,152.625,-25.875
E152S25DD,5,152.875,-25.875
E152S26BA,3,152.625,-26.125
E152S26BB,6,152.875,-26.125
E152S26BD,6,152.875,-26.375
E152S26DB,2,152.875,-26.625
E152S26DC,2,152.625,-26.875
E152S26DD,7,152.875,-26.875
E152S27AB,1,152.375,-27.125
E152S27AC,1,152.125,-27.375
E152S27BB,3,152.875,-27.125
E152S27BC,1,152.625,-27.375
E152S27BD,3,152.875,-27.375
E152S27CD,1,152.375,-27.875
E152S27DB,2,152.875,-27.625
E152S28AA,1,152.125,-28.125
E152S28AB,2,152.375,-28.125
E152S28AC,1,152.125,-28.375
E152S28AD,1,152.375,-28.375
E152S28BA,3,152.625,-28.125
E152S28BB,1,152.875,-28.125
E152S28BC,4,152.625,-28.375
E152S28BD,2,152.875,-28.375
E152S28CA,1,152.125,-28.625
E152S28CB,1,152.375,-28.625
E152S28CC,6,152.125,-28.875
E152S28CD,2,152.375,-28.875
E152S28DA,1,152.625,-28.625
E152S29AA,4,152.125,-29.125
E152S29AB,3,152.375,-29.125
E152S29AC,2,152.125,-29.375
E152S29AD,3,152.375,-29.375
E152S29BB,1,152.875,-29.125
E152S29BC,2,152.625,-29.375
E152S29BD,6,152.875,-29.375
E152S29CA,4,152.125,-29.625
E152S29CB,6,152.375,-29.625
E152S29CC,2,152.125,-29.875
E152S29CD,1,152.375,-29.875
E152S29DA,3,152.625,-29.625
E152S29DB,5,152.875,-29.625
E152S29DD,7,152.875,-29.875
E152S30AA,1,152.125,-30.125
E152S30AB,2,152.375,-30.125
E152S30AC,1,152.125,-30.375
E152S30AD,2,152.375,-30.375
E152S30BA,1,152.625,-30.125
E152S30BB,2,152.875,-30.125
E152S30BD,1,152.875,-30.375
E152S30CA,1,152.125,-30.625
E152S30CB,1,152.375,-30.625
E152S30CC,1,152.125,-30.875
E152S30DB,4,152.875,-30.625
E152S30DC,1,152.625,-30.875
E152S30DD,3,152.875,-30.875
E152S31AA,1,152.125,-31.125
E152S31AB,2,152.375,-31.125
E152S31AC,1,152.125,-31.375
E152S31AD,1,152.375,-31.375
E152S31BA,4,152.625,-31.125
E152S31BB,4,152.875,-31.125
E152S31BD,8,152.875,-31.375
E152S31CB,2,152.375,-31.625
E152S31CD,1,152.375,-31.875
E152S31DA,3,152.625,-31.625
E152S31DB,9,152.875,-31.625
E152S31DC,5,152.625,-31.875
E152S31DD,2,152.875,-31.875
E152S32AB,7,152.375,-32.125
E152S32AC,5,152.125,-32.375
E152S32AD,11,152.375,-32.375
E152S32BA,7,152.625,-32.125
E152S32BC,6,152.625,-32.375
E152S32CA,6,152.125,-32.625
E152S32CB,2,152.375,-32.625
E152S32CC,2,152.125,-32.875
E153S11AC,1,153.125,-11.375
E153S24CB,1,153.375,-24.625
E153S24CD,1,153.375,-24.875
E153S25AC,7,153.125,-25.375
E153S25CA,1,153.125,-25.625
E153S25CC,7,153.125,-25.875
E153S26AA,9,153.125,-26.125
E153S26AC,8,153.125,-26.375
E153S26CA,10,153.125,-26.625
E153S26CC,5,153.125,-26.875
E153S27AA,8,153.125,-27.125
E153S27AB,9,153.375,-27.125
E153S27AC,2,153.125,-27.375
E153S27AD,7,153.375,-27.375
E153S27BC,5,153.625,-27.375
E153S27CA,6,153.125,-27.625
E153S27CB,8,153.375,-27.625
E153S27CC,2,153.125,-27.875
E153S27CD,4,153.375,-27.875
E153S28AA,3,153.125,-28.125
E153S28AB,6,153.375,-28.125
E153S28AD,1,153.375,-28.375
E153S28BA,1,153.625,-28.125
E153S28BC,3,153.625,-28.375
E153S28BD,1,153.875,-28.375
E153S28CB,2,153.375,-28.625
E153S28CC,1,153.125,-28.875
E153S28CD,4,153.375,-28.875
E153S28DA,5,153.625,-28.625
E153S28DC,5,153.625,-28.875
E153S29AA,3,153.125,-29.125
E153S29AB,9,153.375,-29.125
E153S29AC,4,153.125,-29.375
E153S29AD,10,153.375,-29.375
E153S29CA,3,153.125,-29.625
E153S29CB,6,153.375,-29.625
E153S29CC,7,153.125,-29.875
E153S29CD,7,153.375,-29.875
E153S30AA,7,153.125,-30.125
E153S30AC,6,153.125,-30.375
E153S30CA,1,153.125,-30.625
E153S30CC,6,153.125,-30.875
E153S31AA,3,153.125,-31.125
E166S45BD,1,166.875,-45.375
E166S46BA,1,166.625,-46.125
E167S44DB,1,167.875,-44.625
E167S44DD,1,167.875,-44.875
E167S45AB,1,167.375,-45.125
E167S45BC,1,167.625,-45.375
E167S45CD,1,167.375,-45.875
E167S45DC,1,167.625,-45.875
E167S46DB,1,167.875,-46.625
E167S46DC,1,167.625,-46.875
E167S46DD,2,167.875,-46.875
E168S44AC,1,168.125,-44.375
E168S44BA,1,168.625,-44.125
E168S44CA,1,168.125,-44.625
E168S44CC,1,168.125,-44.875
E168S44DD,1,168.875,-44.875
E168S45AB,1,168.375,-45.125
E168S45BA,1,168.625,-45.125
E168S45BB,1,168.875,-45.125
E168S45CA,1,168.125,-45.625
E168S46BD,1,168.875,-46.375
E168S46CB,3,168.375,-46.625
E168S46CC,2,168.125,-46.875
E169S42DD,1,169.875,-42.875
E169S44BB,1,169.875,-44.125
E169S44DD,1,169.875,-44.875
E169S45AC,1,169.125,-45.375
E169S45AD,1,169.375,-45.375
E169S46AD,1,169.375,-46.375
E169S46BC,1,169.625,-46.375
E169S46CA,1,169.125,-46.625
E169S46CB,1,169.375,-46.625
E170S43AA,3,170.125,-43.125
E170S43AC,2,170.125,-43.375
E170S43BA,1,170.625,-43.125
E170S43BB,1,170.875,-43.125
E170S43BD,1,170.875,-43.375
E170S43CA,1,170.125,-43.625
E170S43CC,1,170.125,-43.875
E170S43CD,1,170.375,-43.875
E170S43DC,1,170.625,-43.875
E170S44AB,1,170.375,-44.125
E170S44BA,1,170.625,-44.125
E170S44BD,1,170.875,-44.375
E170S44CC,1,170.125,-44.875
E170S44CD,1,170.375,-44.875
E170S44DB,1,170.875,-44.625
E170S45AD,1,170.375,-45.375
E170S45CC,1,170.125,-45.875
E170S45DA,1,170.625,-45.625
E170S45DC,1,170.625,-45.875
E170S46AA,1,170.125,-46.125
E171S40DD,1,171.875,-40.875
E171S41CD,2,171.375,-41.875
E171S41DB,1,171.875,-41.625
E171S41DC,3,171.625,-41.875
E171S41DD,1,171.875,-41.875
E171S42AB,1,171.375,-42.125
E171S42AC,1,171.125,-42.375
E171S42AD,1,171.375,-42.375
E171S42BB,1,171.875,-42.125
E171S42BD,1,171.875,-42.375
E171S42CA,1,171.125,-42.625
E171S42CB,2,171.375,-42.625
E171S42CC,1,171.125,-42.875
E171S42CD,1,171.375,-42.875
E171S42DB,1,171.875,-42.625
E171S42DC,1,171.625,-42.875
E171S42DD,1,171.875,-42.875
E171S43AB,1,171.375,-43.125
E171S43AC,1,171.125,-43.375
E171S43BA,1,171.625,-43.125
E171S43BB,1,171.875,-43.125
E171S43BC,1,171.625,-43.375
E171S43BD,1,171.875,-43.375
E171S43CA,1,171.125,-43.625
E171S43CC,1,171.125,-43.875
E172S34AA,1,172.125,-34.125
E172S34BB,1,172.875,-34.125
E172S34BC,2,172.625,-34.375
E172S34BD,4,172.875,-34.375
E172S34DB,4,172.875,-34.625
E172S35BB,1,172.875,-35.125
E172S35BD,2,172.875,-35.375
E172S35DD,1,172.875,-35.875
E172S40CD,1,172.375,-40.875
E172S40DA,2,172.625,-40.625
E172S40DB,2,172.875,-40.625
E172S40DC,3,172.625,-40.875
E172S40DD,1,172.875,-40.875
E172S41AA,1,172.125,-41.125
E172S41AC,2,172.125,-41.375
E172S41AD,1,172.375,-41.375
E172S41BA,1,172.625,-41.125
E172S41CA,1,172.125,-41.625
E172S41DA,1,172.625,-41.625
E172S41DD,1,172.875,-41.875
E172S42AD,1,172.375,-42.375
E172S42BA,1,172.625,-42.125
E172S42BB,1,172.875,-42.125
E172S42CA,1,172.125,-42.625
E172S42DA,1,172.625,-42.625
E172S42DB,1,172.875,-42.625
E172S42DC,1,172.625,-42.875
E172S42DD,1,172.875,-42.875
E172S43BA,1,172.625,-43.125
E172S43BC,4,172.625,-43.375
E172S43CB,1,172.375,-43.625
E172S43CD,1,172.375,-43.875
E172S43DA,2,172.625,-43.625
E172S43DD,1,172.875,-43.875
E173S34AC,3,173.125,-34.375
E173S34CA,1,173.125,-34.625
E173S34CC,3,173.125,-34.875
E173S34CD,5,173.375,-34.875
E173S34DC,2,173.625,-34.875
E173S35AA,6,173.125,-35.125
E173S35AB,3,173.375,-35.125
E173S35AC,3,173.125,-35.375
E173S35AD,2,173.375,-35.375
E173S35BA,4,173.625,-35.125
E173S35BB,4,173.875,-35.125
E173S35BC,3,173.625,-35.375
E173S35BD,3,173.875,-35.375
E173S35CB,4,173.375,-35.625
E173S35DA,4,173.625,-35.625
E173S35DB,1,173.875,-35.625
E173S35DC,4,173.625,-35.875
E173S35DD,4,173.875,-35.875
E173S39BB,1,173.875,-39.125
E173S40DD,2,173.875,-40.875
E173S41AC,1,173.125,-41.375
E173S41AD,1,173.375,-41.375
E173S41BA,1,173.625,-41.125
E173S41CA,1,173.125,-41.625
E173S41CC,2,173.125,-41.875
E173S41DD,1,173.875,-41.875
E173S42AA,1,173.125,-42.125
E173S42AC,1,173.125,-42.375
E173S42BA,1,173.625,-42.125
E173S42BC,2,173.625,-42.375
E174S34BD,2,174.875,-34.375
E174S35AA,3,174.125,-35.125
E174S35AC,4,174.125,-35.375
E174S35AD,2,174.375,-35.375
E174S35CA,3,174.125,-35.625
E174S35CB,3,174.375,-35.625
E174S35CC,2,174.125,-35.875
E174S35CD,1,174.375,-35.875
E174S35DC,1,174.625,-35.875
E174S36AA,1,174.125,-36.125
E174S36AC,1,174.125,-36.375
E174S36AD,1,174.375,-36.375
E174S36BA,4,174.625,-36.125
E174S36BB,1,174.875,-36.125
E174S36BC,3,174.625,-36.375
E174S36BD,3,174.875,-36.375
E174S36CA,1,174.125,-36.625
E174S36CB,1,174.375,-36.625
E174S36CD,4,174.375,-36.875
E174S36DA,4,174.625,-36.625
E174S36DB,1,174.875,-36.625
E174S36DC,5,174.625,-36.875
E174S36DD,5,174.875,-36.875
E174S37AB,4,174.375,-37.125
E174S37BA,5,174.625,-37.125
E174S37BB,4,174.875,-37.125
E174S37BC,2,174.625,-37.375
E174S37DB,2,174.875,-37.625
E174S37DD,2,174.875,-37.875
E174S38BB,1,174.875,-38.125
E174S38DB,2,174.875,-38.625
E174S38DC,1,174.625,-38.875
E174S38DD,2,174.875,-38.875
E174S39AA,1,174.125,-39.125
E174S39AC,1,174.125,-39.375
E174S39AD,2,174.375,-39.375
E174S39CB,1,174.375,-39.625
E174S39DA,1,174.625,-39.625
E174S39DC,2,174.625,-39.875
E174S39DD,2,174.875,-39.875
E174S40DB,1,174.875,-40.625
E174S41BB,3,174.875,-41.125
E174S41BD,4,174.875,-41.375
E174S41CA,1,174.125,-41.625
E174S41CC,3,174.125,-41.875
E175S36AA,1,175.125,-36.125
E175S36AB,4,175.375,-36.125
E175S36AD,4,175.375,-36.375
E175S36CB,2,175.375,-36.625
E175S36CC,2,175.125,-36.875
E175S36CD,1,175.375,-36.875
E175S36DA,2,175.625,-36.625
E175S36DB,2,175.875,-36.625
E175S36DC,3,175.625,-36.875
E175S36DD,1,175.875,-36.875
E175S37AA,2,175.125,-37.125
E175S37AB,2,175.375,-37.125
E175S37AC,3,175.125,-37.375
E175S37BA,4,175.625,-37.125
E175S37BB,2,175.875,-37.125
E175S37BC,3,175.625,-37.375
E175S37BD,4,175.875,-37.375
E175S37CA,3,175.125,-37.625
E175S37CB,1,175.375,-37.625
E175S37CC,3,175.125,-37.875
E175S37CD,2,175.375,-37.875
E175S37DA,2,175.625,-37.625
E175S37DB,2,175.875,-37.625
E175S38BA,1,175.625,-38.125
E175S38BB,1,175.875,-38.125
E175S38BC,1,175.625,-38.375
E175S38BD,1,175.875,-38.375
E175S38CC,1,175.125,-38.875
E175S38DA,1,175.625,-38.625
E175S38DC,2,175.625,-38.875
E175S39AB,2,175.375,-39.125
E175S39AC,1,175.125,-39.375
E175S39AD,4,175.375,-39.375
E175S39BA,6,175.625,-39.125
E175S39BB,2,175.875,-39.125
E175S39BC,5,175.625,-39.375
E175S39BD,2,175.875,-39.375
E175S39CA,1,175.125,-39.625
E175S39CC,1,175.125,-39.875
E175S39DA,3,175.625,-39.625
E175S39DB,2,175.875,-39.625
E175S39DD,1,175.875,-39.875
E175S40AA,1,175.125,-40.125
E175S40AB,1,175.375,-40.125
E175S40AC,1,175.125,-40.375
E175S40AD,2,175.375,-40.375
E175S40BC,1,175.625,-40.375
E175S40CA,1,175.125,-40.625
E175S40CB,1,175.375,-40.625
E175S40CD,1,175.375,-40.875
E175S40DA,1,175.625,-40.625
E175S40DC,1,175.625,-40.875
E175S41AA,2,175.125,-41.125
E175S41AB,1,175.375,-41.125
E175S41AC,2,175.125,-41.375
E175S41BA,1,175.625,-41.125
E175S41BB,1,175.875,-41.125
E175S41BD,2,175.875,-41.375
E175S41CB,1,175.375,-41.625
E175S43DD,1,175.875,-43.875
E176S37AC,1,176.125,-37.375
E176S37AD,1,176.375,-37.375
E176S37CA,2,176.125,-37.625
E176S37CC,1,176.125,-37.875
E176S37CD,1,176.375,-37.875
E176S38AA,1,176.125,-38.125
E176S38AB,4,176.375,-38.125
E176S38AD,2,176.375,-38.375
E176S38BA,2,176.625,-38.125
E176S38BC,1,176.625,-38.375
E176S38CA,1,176.125,-38.625
E176S38DA,1,176.625,-38.625
E176S38DC,1,176.625,-38.875
E176S39AA,1,176.125,-39.125
E176S39AC,2,176.125,-39.375
E176S39AD,1,176.375,-39.375
E176S39CA,2,176.125,-39.625
E176S39CC,1,176.125,-39.875
E176S39DD,1,176.875,-39.875
E176S40BC,1,176.625,-40.375
E176S40CA,1,176.125,-40.625
E176S40CC,1,176.125,-40.875
E176S41AA,1,176.125,-41.125
E177S37DB,1,177.875,-37.625
E177S37DC,2,177.625,-37.875
E177S38AA,1,177.125,-38.125
E177S38BA,1,177.625,-38.125
E177S38CA,3,177.125,-38.625
E177S38CC,1,177.125,-38.875
E177S38DB,1,177.875,-38.625
E177S38DC,1,177.625,-38.875
E178S37CA,3,178.125,-37.625
E178S37CB,1,178.375,-37.625
E178S37CC,1,178.125,-37.875
